logFC	AveExpr	t	P.Value	adj.P.Val	B
7.77084446348217	4.11095548980316	8.97546061447824	8.17423269630941e-12	2.03783621118994e-08	16.409554995999
-3.55112168703745	2.13878679362938	-6.31335437545151	8.52710889950142e-08	0.000106290412432285	7.70622452739961
2.59487352118117	6.71644912379771	5.64307516521564	8.92262322830402e-07	0.000741469990272064	5.50811472996851
-3.86049978777403	3.92146175335689	-5.25691350618501	3.39461221495625e-06	0.00211569206297148	4.31863258992935
6.58402297161598	5.21919708144875	5.01162603295125	7.85309863756265e-06	0.00391555498068874	3.58321511257229
-3.81994731128765	4.88709656927412	-4.93444662818457	1.0204553651063e-05	0.00423999204201668	3.29108320536614
-3.56292162457182	4.06631925466751	-4.65684874026412	2.59400376870424e-05	0.0082974869555301	2.48294925979216
3.10882721609426	5.95328499452157	4.64900947154333	2.66265124926758e-05	0.0082974869555301	2.39630046327298
-3.147371636777	3.03820316732387	-4.55657052093167	3.61936707993151e-05	0.0100256468114103	2.18011102111497
3.92577904053407	5.78893779627519	4.4782359117198	4.68751939107718e-05	0.0116859858419554	1.91287988427834
-3.24262958899602	3.00612351357329	-4.36912690143302	6.70339661933319e-05	0.0143724479088577	1.62093116847559
-3.3784829816209	4.97906140254867	-4.35901454143307	6.92830155440407e-05	0.0143724479088577	1.56899774892028
-3.22026094284022	2.73603960484673	-4.33490343484431	7.49465795487966e-05	0.0143724479088577	1.51983693786293
-4.15701861054671	3.53602743297171	-4.17584402466219	0.000125359922286984	0.0223230204472465	1.05058559890669
-3.65050354397115	3.53127407097739	-3.90022454988375	0.000300327350158347	0.0499144055963173	0.265783004964173
-3.11736711872637	5.77020154259156	-3.78684500432093	0.000427133924421536	0.0627723643466289	-0.0317176240264239
1.0732020701197	9.85327441769937	3.786150479668	0.000428050619291092	0.0627723643466289	-1.43156785609761
-2.99055966591292	3.24052706343942	-3.75079545910633	0.000477301517215019	0.0661062601342801	-0.141056128102401
-0.614074103456253	11.2641045525222	-3.52322889122643	0.000951507329591126	0.11975523445879	-1.61488573838432
-1.82525948407529	1.5783863218804	-3.5199989678324	0.000960731925060489	0.11975523445879	-0.77454237744402
1.57253731199049	1.23662831355759	3.4748293763769	0.00109902732570157	0.125409074018817	-0.959718546836012
-2.13747740302642	1.69344717986482	-3.43233656970423	0.00124630396637014	0.125409074018817	-0.99791366718448
1.46145262542291	1.23096197312976	3.42963940439574	0.00125626044923762	0.125409074018817	-1.08404827074376
-2.52205099973912	2.66637521954215	-3.4215697393624	0.00128650358502493	0.125409074018817	-1.02631487138275
2.1889415080499	1.86367013442066	3.41673564525008	0.0013049512254595	0.125409074018817	-1.05887682049145
-3.10453712175348	5.37299244559992	-3.41596467765815	0.00130791653609677	0.125409074018817	-1.01469771870039
-2.18627298316038	2.32467158420721	-3.39704394236102	0.00138273191050865	0.127672246403632	-1.08297899817261
1.0334527736425	1.22251882042691	3.36300114777848	0.00152770139984095	0.131949322871967	-1.32108225100575
-2.63364998799913	5.69121064371073	-3.33232469612343	0.00167060227197749	0.131949322871967	-1.22233600904382
2.17446751176534	1.35024273278765	3.32367288630964	0.00171314404776975	0.131949322871967	-1.41798761442204
1.93532561545491	1.3951064242809	3.32057263696823	0.00172863683531421	0.131949322871967	-1.51682086028266
1.06462779509108	1.23496133772899	3.31849961683846	0.00173907031337175	0.131949322871967	-1.42911403849414
1.79588794130108	1.17796724616158	3.31008034420669	0.00178206134140066	0.131949322871967	-1.43472982731685
1.84550461343974	7.82575997331916	3.30603212728878	0.00180308950670198	0.131949322871967	-1.4472120613882
-2.69756474195524	4.56154498387059	-3.29528242876616	0.00186007538984152	0.131949322871967	-1.33693902598939
